0.0154306, 34117
0.0154533, 34019
0.015476, 33931
0.0154988, 33826
0.0155215, 33716
0.0155442, 33568
0.0155669, 33545
0.0155897, 33457
0.0156124, 33282
0.0156351, 33230
0.0156578, 33090
0.0156806, 32950
0.0157033, 32946
0.015726, 32772
0.0157487, 32559
0.0157715, 32498
0.0157942, 32378
0.0158169, 32253
0.0158396, 32384
0.0158624, 32089
0.0158851, 32039
0.0159078, 31889
0.0159305, 31870
0.0159532, 31821
0.015976, 31590
0.0159987, 31654
0.0160214, 31687
0.0160441, 31606
0.0160669, 31532
0.0160896, 31504
0.0161123, 31535
0.016135, 31477
0.0161578, 31456
0.0161805, 31463
0.0162032, 31553
0.0162259, 31434
0.0162487, 31444
0.0162714, 31552
0.0162941, 31563
0.0163168, 31684
0.0163396, 31732
0.0163623, 31748
0.016385, 31814
0.0164077, 31921
0.0164305, 32017
0.0164532, 32111
0.0164759, 32307
0.0164986, 32257
0.0165214, 32395
0.0165441, 32491
0.0165668, 32636
0.0165895, 32797
0.0166123, 32830
0.016635, 33003
0.0166577, 33020
0.0166804, 33299
0.0167032, 33339
0.0167259, 33433
0.0167486, 33525
0.0167713, 33567
0.016794, 33696
0.0168168, 33757
0.0168395, 33938
0.0168622, 33865
0.0168849, 34041
0.0169077, 34142
0.0169304, 34095
0.0169531, 34252
0.0169758, 34257
0.0169986, 34373
0.0170213, 34371
0.017044, 34291
0.0170667, 34414
0.0170895, 34541
0.0171122, 34343
0.0171349, 34416
0.0171576, 34366
0.0171804, 34354
0.0172031, 34426
0.0172258, 34361
0.0172485, 34280
0.0172713, 34227
0.017294, 34167
0.0173167, 34230
0.0173394, 33986
0.0173622, 34039
0.0173849, 33902
0.0174076, 33839
0.0174303, 33719
0.0174531, 33548
0.0174758, 33512
0.0174985, 33348
0.0175212, 33336
0.0175439, 33311
0.0175667, 33133
0.0175894, 32943
0.0176121, 32994
0.0176348, 32806
0.0176576, 32599
0.0176803, 32519
0.017703, 32439
0.0177257, 32435
0.0177485, 32272
0.0177712, 32201
0.0177939, 32125
0.0178166, 32015
0.0178394, 31974
0.0178621, 31802
0.0178848, 31728
0.0179075, 31680
0.0179303, 31619
0.017953, 31522
0.0179757, 31572
0.0179984, 31479
0.0180212, 31389
0.0180439, 31408
0.0180666, 31334
0.0180893, 31416
0.0181121, 31491
0.0181348, 31351
0.0181575, 31536
0.0181802, 31571
0.018203, 31522
0.0182257, 31561
0.0182484, 31724
0.0182711, 31779
0.0182938, 31858
0.0183166, 31901
0.0183393, 32060
0.018362, 32032
0.0183847, 32129
0.0184075, 32254
0.0184302, 32378
0.0184529, 32460
0.0184756, 32554
0.0184984, 32834
0.0185211, 32874
0.0185438, 32920
0.0185665, 33061
0.0185893, 33155
0.018612, 33197
0.0186347, 33328
0.0186574, 33551
0.0186802, 33449
0.0187029, 33675
0.0187256, 33800
0.0187483, 33816
0.0187711, 33971
0.0187938, 33964
0.0188165, 34052
0.0188392, 34066
0.018862, 34122
0.0188847, 34296
0.0189074, 34309
0.0189301, 34353
0.0189529, 34301
0.0189756, 34402
0.0189983, 34407
0.019021, 34595
0.0190438, 34409
0.0190665, 34491
0.0190892, 34335
0.0191119, 34292
0.0191346, 34352
0.0191574, 34267
0.0191801, 34358
0.0192028, 34214
0.0192255, 33976
0.0192483, 34045
0.019271, 33946
0.0192937, 33849
0.0193164, 33909
0.0193392, 33562
0.0193619, 33697
0.0193846, 33549
0.0194073, 33490
0.0194301, 33399
0.0194528, 33315
0.0194755, 33137
0.0194982, 33061
0.019521, 32891
0.0195437, 32794
0.0195664, 32736
0.0195891, 32572
0.0196119, 32502
0.0196346, 32413
0.0196573, 32282
0.01968, 32141
0.0197028, 32085
0.0197255, 32030
0.0197482, 32000
0.0197709, 31847
0.0197937, 31858
0.0198164, 31705
0.0198391, 31509
0.0198618, 31616
0.0198845, 31529
0.0199073, 31512
0.01993, 31424
0.0199527, 31476
0.0199754, 31476
0.0199982, 31492
0.0200209, 31442
0.0200436, 31471
0.0200663, 31498
0.0200891, 31629
0.0201118, 31597
0.0201345, 31627
0.0201572, 31802
0.02018, 31780
0.0202027, 31765
0.0202254, 32006
0.0202481, 31892
0.0202709, 32079
0.0202936, 32228
0.0203163, 32195
0.020339, 32328
0.0203618, 32534
0.0203845, 32603
0.0204072, 32786
0.0204299, 32864
0.0204527, 32940
0.0204754, 33048
0.0204981, 33112
0.0205208, 33211
0.0205436, 33406
0.0205663, 33513
0.020589, 33511
0.0206117, 33568
0.0206345, 33828
0.0206572, 33793
0.0206799, 33807
0.0207026, 33954
0.0207253, 34084
0.0207481, 34209
0.0207708, 34281
0.0207935, 34289
0.0208162, 34305
0.020839, 34347
0.0208617, 34426
0.0208844, 34354
0.0209071, 34451
0.0209299, 34451
0.0209526, 34533
0.0209753, 34329
0.020998, 34334
0.0210208, 34285
0.0210435, 34376
0.0210662, 34353
0.0210889, 34283
0.0211117, 34269
0.0211344, 34165
0.0211571, 34153
0.0211798, 34048
0.0212026, 33825
0.0212253, 33865
0.021248, 33768
0.0212707, 33783
0.0212935, 33751
0.0213162, 33609
0.0213389, 33521
0.0213616, 33303
0.0213844, 33197
0.0214071, 33133
0.0214298, 32985
0.0214525, 32866
0.0214752, 32742
0.021498, 32709
0.0215207, 32627
0.0215434, 32508
0.0215661, 32463
0.0215889, 32271
0.0216116, 32151
0.0216343, 32160
0.021657, 32006
0.0216798, 31916
0.0217025, 31795
0.0217252, 31766
0.0217479, 31752
0.0217707, 31659
0.0217934, 31616
0.0218161, 31461
0.0218388, 31529
0.0218616, 31433
0.0218843, 31501
0.021907, 31472
0.0219297, 31474
0.0219525, 31470
0.0219752, 31543
0.0219979, 31546
0.0220206, 31561
0.0220434, 31578
0.0220661, 31766
0.0220888, 31707
0.0221115, 31937
0.0221343, 31916
0.022157, 31913
0.0221797, 32161
0.0222024, 32179
0.0222251, 32215
0.0222479, 32359
0.0222706, 32449
0.0222933, 32543
0.022316, 32739
0.0223388, 32767
0.0223615, 32889
0.0223842, 33030
0.0224069, 33059
0.0224297, 33351
0.0224524, 33338
0.0224751, 33410
0.0224978, 33526
0.0225206, 33553
0.0225433, 33738
0.022566, 33868
0.0225887, 33938
0.0226115, 33958
0.0226342, 34088
0.0226569, 34206
0.0226796, 34173
0.0227024, 34223
0.0227251, 34426
0.0227478, 34465
0.0227705, 34382
0.0227933, 34440
0.022816, 34503
0.0228387, 34357
0.0228614, 34475
0.0228842, 34481
0.0229069, 34404
0.0229296, 34398
0.0229523, 34429
0.022975, 34294
0.0229978, 34329
0.0230205, 34363
0.0230432, 34281
0.0230659, 34170
0.0230887, 34012
0.0231114, 33986
0.0231341, 33799
0.0231568, 33845
0.0231796, 33696
0.0232023, 33721
0.023225, 33556
0.0232477, 33531
